Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  us/call  us/call  name    
  0.00      0.07     0.00        7     0.00     0.00  Character::Character()
  0.00      0.07     0.00        6     0.00     0.00  std::vector<Display*, std::allocator<Display*> >::push_back(Display* const&)
  0.00      0.07     0.00        6     0.00     0.00  void std::_Construct<Display*, Display*>(Display**, Display* const&)
  0.00      0.07     0.00        5     0.00     0.00  std::_Vector_base<Display*, std::allocator<Display*> >::_M_deallocate(Display**, unsigned int)
  0.00      0.07     0.00        4     0.00     0.00  Character::~Character()
  0.00      0.07     0.00        4     0.00     0.00  __gnu_cxx::new_allocator<Display*>::deallocate(Display**, unsigned int)
  0.00      0.07     0.00        4     0.00     0.00  __gnu_cxx::new_allocator<Display*>::allocate(unsigned int, void const*)
  0.00      0.07     0.00        4     0.00     0.00  __gnu_cxx::__normal_iterator<Display**, std::vector<Display*, std::allocator<Display*> > >::operator++()
  0.00      0.07     0.00        4     0.00     0.00  __gnu_cxx::__normal_iterator<Display* const*, std::vector<Display*, std::allocator<Display*> > >::difference_type __gnu_cxx::operator-<Display* const*, Display* const*, std::vector<Display*, std::allocator<Display*> > >(__gnu_cxx::__normal_iterator<Display* const*, std::vector<Display*, std::allocator<Display*> > > const&, __gnu_cxx::__normal_iterator<Display* const*, std::vector<Display*, std::allocator<Display*> > > const&)
  0.00      0.07     0.00        4     0.00     0.00  std::vector<Display*, std::allocator<Display*> >::end() const
  0.00      0.07     0.00        4     0.00     0.00  std::vector<Display*, std::allocator<Display*> >::size() const
  0.00      0.07     0.00        4     0.00     0.00  std::vector<Display*, std::allocator<Display*> >::begin() const
  0.00      0.07     0.00        4     0.00     0.00  std::_Vector_base<Display*, std::allocator<Display*> >::_M_allocate(unsigned int)
  0.00      0.07     0.00        4     0.00     0.00  std::vector<Display*, std::allocator<Display*> >::_M_insert_aux(__gnu_cxx::__normal_iterator<Display**, std::vector<Display*, std::allocator<Display*> > >, Display* const&)
  0.00      0.07     0.00        4     0.00     0.00  void std::__destroy_aux<__gnu_cxx::__normal_iterator<Display**, std::vector<Display*, std::allocator<Display*> > > >(__gnu_cxx::__normal_iterator<Display**, std::vector<Display*, std::allocator<Display*> > >, __gnu_cxx::__normal_iterator<Display**, std::vector<Display*, std::allocator<Display*> > >, __true_type)
  0.00      0.07     0.00        4     0.00     0.00  void std::_Destroy<__gnu_cxx::__normal_iterator<Display**, std::vector<Display*, std::allocator<Display*> > > >(__gnu_cxx::__normal_iterator<Display**, std::vector<Display*, std::allocator<Display*> > >, __gnu_cxx::__normal_iterator<Display**, std::vector<Display*, std::allocator<Display*> > >)
  0.00      0.07     0.00        3     0.00     0.00  setupStaticDisplay(Display2D*, std::string)
  0.00      0.07     0.00        3     0.00     0.00  Projectile::collide(Character*)
  0.00      0.07     0.00        3     0.00     0.00  Character::collide(Character*)
  0.00      0.07     0.00        2     0.00     0.00  ControlMap::ControlMap()
  0.00      0.07     0.00        2     0.00     0.00  HUDDisplay::setLivesActor(Actor*)
  0.00      0.07     0.00        2     0.00     0.00  HUDDisplay::setText(std::string)
  0.00      0.07     0.00        2     0.00     0.00  HUDDisplay::setTarget(Player*)
  0.00      0.07     0.00        2     0.00     0.00  HUDDisplay::HUDDisplay()
  0.00      0.07     0.00        2     0.00     0.00  Player::Player()
  0.00      0.07     0.00        2     0.00     0.00  Character::Character()
  0.00      0.07     0.00        2     0.00     0.00  __gnu_cxx::new_allocator<Vector>::new_allocator(__gnu_cxx::new_allocator<Vector> const&)
  0.00      0.07     0.00        2     0.00     0.00  __gnu_cxx::new_allocator<Vector>::new_allocator()
  0.00      0.07     0.00        2     0.00     0.00  __gnu_cxx::new_allocator<Vector>::~new_allocator()
  0.00      0.07     0.00        2     0.00     0.00  std::allocator<Vector>::allocator()
  0.00      0.07     0.00        2     0.00     0.00  std::allocator<Vector>::allocator(std::allocator<Vector> const&)
  0.00      0.07     0.00        2     0.00     0.00  std::allocator<Vector>::~allocator()
  0.00      0.07     0.00        2     0.00     0.00  std::_Vector_base<Vector, std::allocator<Vector> >::_Vector_impl::_Vector_impl(std::allocator<Vector> const&)
  0.00      0.07     0.00        2     0.00     0.00  std::_Vector_base<Vector, std::allocator<Vector> >::_Vector_base(std::allocator<Vector> const&)
  0.00      0.07     0.00        2     0.00     0.00  std::vector<Vector, std::allocator<Vector> >::vector(std::allocator<Vector> const&)
  0.00      0.07     0.00        1     0.00    88.83  SDL_main
  0.00      0.07     0.00        1     0.00     0.00  global destructors keyed to _ZN10ControlMapC2Ev
  0.00      0.07     0.00        1     0.00     0.00  global destructors keyed to _ZN10HUDDisplayC2Ev
  0.00      0.07     0.00        1     0.00     0.00  global destructors keyed to _ZN11GameDisplayC2Ev
  0.00      0.07     0.00        1     0.00     0.00  global destructors keyed to _ZN19StarfieldBackgroundC2Ev
  0.00      0.07     0.00        1     0.00     0.00  global destructors keyed to _ZN9CharacterC2Ev
  0.00      0.07     0.00        1     0.00     0.00  global destructors keyed to screenBackgrounds
  0.00      0.07     0.00        1     0.00     0.00  initPlayers(Player*, Player*)
  0.00      0.07     0.00        1     0.00     0.00  loadSprites()
  0.00      0.07     0.00        1     0.00    88.83  setupGameDisplay(GameDisplay*)
  0.00      0.07     0.00        1     0.00     0.00  configureTitleMenu(MenuDisplay*)
  0.00      0.07     0.00        1     0.00     0.00  configureOptionsMenu(MenuDisplay*)
  0.00      0.07     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      0.07     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      0.07     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      0.07     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      0.07     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      0.07     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      0.07     0.00        1     0.00     0.00  GameStatus::nextLevel(Player*, Player*, int)
  0.00      0.07     0.00        1     0.00     0.00  GameStatus::GameStatus()
  0.00      0.07     0.00        1     0.00     0.00  GameDisplay::setPlayers(Player*, Player*)
  0.00      0.07     0.00        1     0.00     0.00  GameDisplay::setHUDs(HUDDisplay*, HUDDisplay*)
  0.00      0.07     0.00        1     0.00     0.00  GameDisplay::GameDisplay()
  0.00      0.07     0.00        1     0.00     0.00  GameDisplay::~GameDisplay()
  0.00      0.07     0.00        1     0.00     0.00  GameOptions::GameOptions()
  0.00      0.07     0.00        1     0.00    88.83  StarfieldBackground::initStarfield(int, int)
  0.00      0.07     0.00        1     0.00     0.00  StarfieldBackground::lockFPS(unsigned int)
  0.00      0.07     0.00        1     0.00     0.00  StarfieldBackground::StarfieldBackground()
  0.00      0.07     0.00        1     0.00     0.00  Display2D::~Display2D()
  0.00      0.07     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<SDL_Color>::new_allocator(__gnu_cxx::new_allocator<SDL_Color> const&)
  0.00      0.07     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<SDL_Color>::new_allocator()
  0.00      0.07     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<SDL_Color>::~new_allocator()
  0.00      0.07     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<Character*>::new_allocator(__gnu_cxx::new_allocator<Character*> const&)
  0.00      0.07     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<Character*>::new_allocator()
  0.00      0.07     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<Character*>::~new_allocator()
  0.00      0.07     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<int const, Display2D*> > >::new_allocator(__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<int const, Display2D*> > > const&)
  0.00      0.07     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<int const, Display2D*> > >::new_allocator()
  0.00      0.07     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<int const, Display2D*> > >::~new_allocator()
  0.00      0.07     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<std::pair<int const, Display2D*> >::new_allocator()
  0.00      0.07     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<std::pair<int const, Display2D*> >::~new_allocator()
  0.00      0.07     0.00        1     0.00     0.00  std::allocator<SDL_Color>::allocator()
  0.00      0.07     0.00        1     0.00     0.00  std::allocator<SDL_Color>::allocator(std::allocator<SDL_Color> const&)
  0.00      0.07     0.00        1     0.00     0.00  std::allocator<SDL_Color>::~allocator()
  0.00      0.07     0.00        1     0.00     0.00  std::allocator<Character*>::allocator()
  0.00      0.07     0.00        1     0.00     0.00  std::allocator<Character*>::allocator(std::allocator<Character*> const&)
  0.00      0.07     0.00        1     0.00     0.00  std::allocator<Character*>::~allocator()
  0.00      0.07     0.00        1     0.00     0.00  std::allocator<std::_Rb_tree_node<std::pair<int const, Display2D*> > >::allocator<std::pair<int const, Display2D*> >(std::allocator<std::pair<int const, Display2D*> > const&)
  0.00      0.07     0.00        1     0.00     0.00  std::allocator<std::_Rb_tree_node<std::pair<int const, Display2D*> > >::allocator(std::allocator<std::_Rb_tree_node<std::pair<int const, Display2D*> > > const&)
  0.00      0.07     0.00        1     0.00     0.00  std::allocator<std::_Rb_tree_node<std::pair<int const, Display2D*> > >::~allocator()
  0.00      0.07     0.00        1     0.00     0.00  std::allocator<std::pair<int const, Display2D*> >::allocator()
  0.00      0.07     0.00        1     0.00     0.00  std::allocator<std::pair<int const, Display2D*> >::~allocator()
  0.00      0.07     0.00        1     0.00     0.00  std::_Vector_base<SDL_Color, std::allocator<SDL_Color> >::_Vector_impl::_Vector_impl(std::allocator<SDL_Color> const&)
  0.00      0.07     0.00        1     0.00     0.00  std::_Vector_base<SDL_Color, std::allocator<SDL_Color> >::_Vector_base(std::allocator<SDL_Color> const&)
  0.00      0.07     0.00        1     0.00     0.00  std::_Vector_base<Character*, std::allocator<Character*> >::_Vector_impl::_Vector_impl(std::allocator<Character*> const&)
  0.00      0.07     0.00        1     0.00     0.00  std::_Vector_base<Character*, std::allocator<Character*> >::_Vector_base(std::allocator<Character*> const&)
  0.00      0.07     0.00        1     0.00     0.00  std::map<int, Display2D*, std::less<int>, std::allocator<std::pair<int const, Display2D*> > >::map()
  0.00      0.07     0.00        1     0.00     0.00  std::vector<SDL_Color, std::allocator<SDL_Color> >::vector(std::allocator<SDL_Color> const&)
  0.00      0.07     0.00        1     0.00     0.00  std::vector<Character*, std::allocator<Character*> >::vector(std::allocator<Character*> const&)
  0.00      0.07     0.00        1     0.00     0.00  std::_Rb_tree<int, std::pair<int const, Display2D*>, std::_Select1st<std::pair<int const, Display2D*> >, std::less<int>, std::allocator<std::pair<int const, Display2D*> > >::_Rb_tree_impl<std::less<int>, false>::_Rb_tree_impl(std::allocator<std::_Rb_tree_node<std::pair<int const, Display2D*> > > const&, std::less<int> const&)
  0.00      0.07     0.00        1     0.00     0.00  std::_Rb_tree<int, std::pair<int const, Display2D*>, std::_Select1st<std::pair<int const, Display2D*> >, std::less<int>, std::allocator<std::pair<int const, Display2D*> > >::_Rb_tree(std::less<int> const&, std::allocator<std::pair<int const, Display2D*> > const&)

 %         the percentage of the total running time of the
time       program used by this function.

cumulative a running sum of the number of seconds accounted
 seconds   for by this function and those listed above it.

 self      the number of seconds accounted for by this
seconds    function alone.  This is the major sort for this
           listing.

calls      the number of times this function was invoked, if
           this function is profiled, else blank.
 
 self      the average number of milliseconds spent in this
ms/call    function per call, if this function is profiled,
	   else blank.

 total     the average number of milliseconds spent in this
ms/call    function and its descendents per call, if this 
	   function is profiled, else blank.

name       the name of the function.  This is the minor sort
           for this listing. The index shows the location of
	   the function in the gprof listing. If the index is
	   in parenthesis it shows where it would appear in
	   the gprof listing if it were to be printed.

		     Call graph (explanation follows)


granularity: each sample hit covers 4 byte(s) for 14.29% of 0.07 seconds

index % time    self  children    called     name
                0.00    0.03     547/547         Display2D::update(int) [2]
[1]     42.7    0.00    0.03     547         StarfieldBackground::update() [1]
                0.02    0.00  732377/735443      __gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >::operator*() const [3]
                0.00    0.01  146400/146400      __gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >::operator++(int) [8]
                0.00    0.00   73383/73423       std::vector<Vector, std::allocator<Vector> >::end() [9]
                0.00    0.00     366/386         std::vector<Vector, std::allocator<Vector> >::begin() [20]
                0.00    0.00  219600/221133      __gnu_cxx::__normal_iterator<SDL_Color*, std::vector<SDL_Color, std::allocator<SDL_Color> > >::operator*() const [24]
                0.00    0.00   73383/75487       bool __gnu_cxx::operator!=<Vector*, std::vector<Vector, std::allocator<Vector> > >(__gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > > const&, __gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > > const&) [27]
                0.00    0.00   73200/73200       __gnu_cxx::__normal_iterator<SDL_Color*, std::vector<SDL_Color, std::allocator<SDL_Color> > >::operator++(int) [30]
                0.00    0.00    1094/1094        __gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >::__normal_iterator() [57]
                0.00    0.00     547/547         __gnu_cxx::__normal_iterator<SDL_Color*, std::vector<SDL_Color, std::allocator<SDL_Color> > >::__normal_iterator() [71]
                0.00    0.00     183/193         std::vector<SDL_Color, std::allocator<SDL_Color> >::begin() [76]
-----------------------------------------------
                                                 <spontaneous>
[2]     42.7    0.00    0.03                 Display2D::update(int) [2]
                0.00    0.03     547/547         StarfieldBackground::update() [1]
                0.00    0.00    9191/37276       std::vector<Actor*, std::allocator<Actor*> >::end() [32]
                0.00    0.00    9191/37127       bool __gnu_cxx::operator!=<Actor**, std::vector<Actor*, std::allocator<Actor*> > >(__gnu_cxx::__normal_iterator<Actor**, std::vector<Actor*, std::allocator<Actor*> > > const&, __gnu_cxx::__normal_iterator<Actor**, std::vector<Actor*, std::allocator<Actor*> > > const&) [33]
                0.00    0.00    7008/11213       __gnu_cxx::__normal_iterator<Actor**, std::vector<Actor*, std::allocator<Actor*> > >::__normal_iterator() [37]
